Contratada no ano A
(MW médio)","Energia
Contratada no ano A+1
(MW médio)","Energia
Contratada no ano A+2
(MW médio)","Energia
Contratada no ano A+3
,2090,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,AMY,41.085.050/0001-04,QTDH2027-20,PCH.PH.SC.030131-0.01,ARROZEIRA MEYER,Sem Pendências,SC,Hidrelétrica (PCH),Rio dos Cedros,S,"131,319,010.00",#REF!,24.000,,,0.000,11.830,0.1,35,35,35,3.500,3.500,3.500,3.500,3.500,"613,620.000",279.54,R$/MWh,0.00,0.00,"171,531,334.80",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2091,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,ATEN,06.015.859/0001-50,QTDH2027-20,PCH.PH.GO.037206-4.01,TABOCA,Sem Pendências,GO,Hidrelétrica (PCH),Rio Verde,SE,"307,068,090.00",#REF!,29.788,,,0.000,19.370,0.1,187,187,187,18.700,18.700,18.700,18.700,18.700,"3,278,484.000",279.45,R$/MWh,0.00,0.00,"916,172,353.80",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2092,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,BRO,04.019.594/0001-33,QTDH2027-20,PCH.PH.PR.035005-2.01,BEIRA RIO,Sem Pendências,PR,Hidrelétrica (PCH),Rio Jaguariaíva,S,"114,830,240.00",#REF!,18.150,,,0.000,11.010,0.1,110,110,110,11.000,11.000,11.000,11.000,11.000,"1,928,520.000",278.89,R$/MWh,0.00,0.00,"537,844,942.80",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2093,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,CAVERNOSO III,30.037.511/0001-49,QTDH2027-20,PCH.PH.PR.037314-1.01,CAVERNOSO III,Sem Pendências,PR,Hidrelétrica (PCH),Rio Cavernoso,S,"27,181,810.00",#REF!,6.480,,,0.000,3.540,0.1,17,17,17,1.700,1.700,1.700,1.700,1.700,"298,044.000",276.69,R$/MWh,0.00,0.00,"82,465,794.36",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2094,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,DQE,13.313.381/0001-00,QTDH2027-20,PCH.PH.SC.045165-7.01,LEBON RÉGIS,Sem Pendências,SC,Hidrelétrica (PCH),Rio dos Patos,S,"32,422,720.00",#REF!,6.000,,,0.000,3.030,0.1,30,30,30,3.000,3.000,3.000,3.000,3.000,"525,960.000",277.42,R$/MWh,0.00,0.00,"145,911,823.20",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2095,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,ESTEN,31.254.315/0001-99,QTDH2027-20,UHE.PH.GO.038340-6.01,ESTRELA,Sem Pendências,GO,Hidrelétrica (UHE),Rio Verde,SE,"318,550,330.00",#REF!,48.400,,,0.000,27.700,0.1,268,268,268,26.800,26.800,26.800,26.800,26.800,"4,698,576.000",277.44,R$/MWh,0.00,0.00,"1,303,572,925.44",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2096,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,FARTURA,10.405.377/0001-84,QTDH2027-20,CGH.PH.SC.044805-2.01,FARTURA,Sem Pendências,SC,Hidrelétrica (CGH),Rio Engano,S,"27,842,000.00",#REF!,4.948,,,0.000,2.710,0.1,12,12,12,1.200,1.200,1.200,1.200,1.200,"210,384.000",279.26,R$/MWh,0.00,0.00,"58,751,835.84",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2097,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,FORTALEZA,09.167.664/0001-14,QTDH2027-20,PCH.PH.PR.035274-8.01,FORTALEZA,Sem Pendências,PR,Hidrelétrica (PCH),Rio Iapó,S,"91,713,180.00",#REF!,12.833,,,0.000,7.430,0.1,70,70,70,7.000,7.000,7.000,7.000,7.000,"1,227,240.000",275.40,R$/MWh,0.00,0.00,"337,981,896.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2098,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,IBICARE,13.799.554/0001-42,QTDH2027-20,PCH.PH.SC.035782-0.01,IBICARÉ,Sem Pendências,SC,Hidrelétrica (PCH),Rio Do Peixe,S,"37,514,030.00",#REF!,5.996,,,0.000,3.400,0.1,34,34,34,3.400,3.400,3.400,3.400,3.400,"596,088.000",279.50,R$/MWh,0.00,0.00,"166,606,596.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2099,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,PEGORARO,10.187.932/0001-49,QTDH2027-20,PCH.PH.MT.034468-0.01,PEGORARO,Data de Suprimento Alterada,MT,Hidrelétrica (PCH),Córrego do Salto,SE,"40,362,280.00",#REF!,5.200,,,0.000,2.520,0.1,22,22,22,2.200,2.200,2.200,2.200,2.200,"385,704.000",277.44,R$/MWh,0.00,0.00,"107,009,717.76",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2100,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,RAMADA,10.530.238/0001-82,QTDH2027-20,CGH.PH.SC.038156-0.01,RAMADA,Sem Pendências,SC,Hidrelétrica (CGH),Rio Antoninha,S,"31,400,000.00",#REF!,3.664,,,0.000,1.960,0.1,18,18,18,1.800,1.800,1.800,1.800,1.800,"315,576.000",277.40,R$/MWh,0.00,0.00,"87,540,782.40",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2101,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,SAE,32.905.845/0001-12,QTDH2027-20,PCH.PH.MT.037681-7.01,COLIBRI,Data de Suprimento Alterada,MT,Hidrelétrica (PCH),Córrego da Pratinha,SE,"87,384,330.00",#REF!,10.000,,,0.000,7.070,0.1,70,70,70,7.000,7.000,7.000,7.000,7.000,"1,227,240.000",277.46,R$/MWh,0.00,0.00,"340,510,010.40",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2102,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,BAUIV,34.986.649/0001-45,QTDE2027-15,EOL.CV.BA.038032-6.01,BARAÚNAS IV,Sem Pendências,BA,Eólica,Cinética do Vento,NE,"241,163,990.00",#REF!,41.580,,,0.000,21.100,0.1,65,65,65,6.500,6.500,6.500,6.500,6.500,"854,724.000",175.00,R$/MWh,0.00,0.00,"149,576,700.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2041,Não,"6,370.34",#REF!
,2103,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,BAUXV,34.986.689/0001-97,QTDE2027-15,EOL.CV.BA.038031-8.01,BARAÚNAS XV,Sem Pendências,BA,Eólica,Cinética do Vento,NE,"281,358,010.00",#REF!,48.510,,,0.000,22.300,0.1,70,70,70,7.000,7.000,7.000,7.000,7.000,"920,472.000",175.00,R$/MWh,0.00,0.00,"161,082,600.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2041,Não,"6,370.34",#REF!
,2104,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,EAP I,33.268.331/0001-66,QTDE2027-15,EOL.CV.RN.032080-3.01,AW SÃO JOÃO,Sem Pendências,RN,Eólica,Cinética do Vento,NE,"101,348,610.00",#REF!,25.200,,,0.000,14.100,0.1,100,100,100,10.000,10.000,10.000,10.000,10.000,"1,314,960.000",178.00,R$/MWh,0.00,0.00,"234,062,880.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2041,Não,"6,370.34",#REF!
,2105,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,JANAUBA,32.609.833/0001-40,QTDS2027-15,UFV.RS.MG.045712-4.01,PROFESSORA HELEY DE ABREU SILVA BATISTA 1,Sem Pendências,MG,Solar Fotovoltaica,Radiação Solar Global,SE,"257,597,500.00",#REF!,50.000,,,64.627,16.600,0.1,166,166,166,16.600,16.600,16.600,16.600,16.600,"2,182,833.600",170.70,R$/MWh,0.00,0.00,"372,609,695.52",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2041,Não,"6,370.34",#REF!
,2106,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,JANAUBA,32.609.833/0001-40,QTDS2027-15,UFV.RS.MG.045713-2.01,PROFESSORA HELEY DE ABREU SILVA BATISTA 2,Sem Pendências,MG,Solar Fotovoltaica,Radiação Solar Global,SE,"257,597,500.00",#REF!,50.000,,,64.627,16.600,0.1,166,166,166,16.600,16.600,16.600,16.600,16.600,"2,182,833.600",171.95,R$/MWh,0.00,0.00,"375,338,237.52",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2041,Não,"6,370.34",#REF!
,2107,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,SANTA LUZIA XXVI,43.460.135/0001-42,QTDS2027-15,UFV.RS.PB.055553-3.01,SANTA LUZIA XXVI,Outorga Revogada,PB,Solar Fotovoltaica,Radiação Solar Global,NE,"144,693,200.00",#REF!,50.000,,,57.000,15.500,0.1,66,66,66,6.600,6.600,6.600,6.600,6.600,"867,873.600",172.20,R$/MWh,0.00,0.00,"149,447,833.92",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2041,Não,"6,370.34",#REF!
,2108,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,SANTA LUZIA XXVII,43.488.399/0001-04,QTDS2027-15,UFV.RS.PB.055554-1.01,SANTA LUZIA XXVII,Outorga Revogada,PB,Solar Fotovoltaica,Radiação Solar Global,NE,"162,439,850.00",#REF!,50.000,,,57.782,15.500,0.1,120,120,120,12.000,12.000,12.000,12.000,12.000,"1,577,952.000",171.20,R$/MWh,0.00,0.00,"270,145,382.40",#REF!,#REF!,0.00,0.00,0.00,1/1/2027,12/31/2041,Não,"6,370.34",#REF!
,2109,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,LASA LAGO AZUL,02.678.100/0001-05,DISBM2027-20,UTE.AI.GO.029173-0.01,LASA LAGO AZUL,Sem Pendências,GO,Biomassa,Bagaço de Cana de Açúcar,SE,"130,000,000.00",#REF!,21.700,10.000,,0.000,14.400,0.1,43,43,43,4.300,4.300,4.300,4.300,4.300,"753,876.000",211.80,R$/MWh,0.00,0.00,"159,670,936.80",#REF!,#REF!,"8,010,366.98","8,010,366.98","8,010,366.98",1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2110,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,NARDINI APORÉ,48.708.267/0015-60,DISBM2027-20,UTE.AI.GO.030105-1.01,NARDINI AGROINDUSTRIAL,Sem Pendências,GO,Biomassa,Bagaço de Cana de Açúcar,SE,"131,190,000.00",#REF!,25.000,15.000,,0.000,12.300,0.1,87,87,87,8.700,8.700,8.700,8.700,8.700,"1,525,284.000",211.50,R$/MWh,0.00,0.00,"322,597,566.00",#REF!,#REF!,"16,576,868.12","16,576,868.12","16,576,868.12",1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2111,2022,LEN,37ºLEN,Leilão de Energia Nova,004/2022,URE BARUERI,14.641.895/0001-58,DISRS2027-20,UTE.RU.SP.031070-0.01,BARUERI,Sem Pendências,SP,Resíduo Sólido Urbano,Resíduo Sólido Urbano,SE,0.00,#REF!,20.000,17.500,,0.000,16.000,0.1,12,12,12,1.200,1.200,1.200,1.200,1.200,"210,384.000",603.50,R$/MWh,0.00,0.00,"126,966,744.00",#REF!,#REF!,"6,341,426.80","6,341,426.80","6,341,426.80",1/1/2027,12/31/2046,Não,"6,370.34",#REF!
,2112,2022,LEE,28ºLEE,Leilão de Energia Existente,006/2022,INDRA ENERGIA,32.312.466/0001-19,QTDE2023-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,10,10,10,10.000,10.000,0.000,0.000,10.000,"175,440.000",98.77,R$/MWh,0.00,0.00,"17,328,208.80",#REF!,#REF!,0.00,0.00,0.00,1/1/2023,12/31/2024,Não,"6,407.93",#REF!
,2113,2022,LEE,28ºLEE,Leilão de Energia Existente,006/2022,LIBERTHA,33.127.947/0001-17,QTDE2023-02,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,1.0,20,20,20,20.000,20.000,0.000,0.000,20.000,"350,880.000",100.00,R$/MWh,0.00,0.00,"35,088,000.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2023,12/31/2024,Não,"6,407.93",#REF!
,2114,2022,LEE,28ºLEE,Leilão de Energia Existente,006/2022,SAFIRA COM,09.495.582/0001-07,QTDE2023-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,15,15,15,15.000,15.000,0.000,0.000,15.000,"263,160.000",100.00,R$/MWh,0.00,0.00,"26,316,000.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2023,12/31/2024,Não,"6,407.93",#REF!
,2115,2022,LEE,28ºLEE,Leilão de Energia Existente,006/2022,SAFIRA COM,09.495.582/0001-07,QTDE2023-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,16,16,16,16.000,16.000,0.000,0.000,16.000,"280,704.000",100.00,R$/MWh,0.00,0.00,"28,070,400.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2023,12/31/2024,Não,"6,407.93",#REF!
,2116,2022,LEE,29ºLEE,Leilão de Energia Existente,007/2022,DELTA ENERGIA,04.802.543/0001-83,QTDE2024-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,40,40,40,40.000,40.000,0.000,0.000,40.000,"701,760.000",131.66,R$/MWh,0.00,0.00,"92,393,721.60",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,407.93",#REF!
,2117,2022,LEE,29ºLEE,Leilão de Energia Existente,007/2022,GOLD ENERGIA,30.483.222/0001-73,QTDE2024-02,-,-,Contrato Rescindido,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,34,34,34,34.000,34.000,0.000,0.000,34.000,"596,496.000",133.10,R$/MWh,0.00,0.00,"79,393,617.60",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,407.93",#REF!
,2118,2022,LEE,29ºLEE,Leilão de Energia Existente,007/2022,SAO ROQUE,15.116.321/0001-23,QTDE2024-02,-,-,Sem Pendências,-,-,-,S,0.00,#REF!,0.000,,,0.000,0.000,1.0,30,30,30,30.000,30.000,0.000,0.000,30.000,"526,320.000",131.00,R$/MWh,0.00,0.00,"68,947,920.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,407.93",#REF!
,2119,2022,LEE,29ºLEE,Leilão de Energia Existente,007/2022,STIMA ENERGIA,25.099.255/0001-84,QTDE2024-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,30,30,30,30.000,30.000,0.000,0.000,30.000,"526,320.000",132.50,R$/MWh,0.00,0.00,"69,737,400.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,407.93",#REF!
,2120,2022,LEE,29ºLEE,Leilão de Energia Existente,007/2022,TRINITY ENERGIA,17.077.752/0001-53,QTDE2024-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,10,10,10,10.000,10.000,0.000,0.000,10.000,"175,440.000",130.44,R$/MWh,0.00,0.00,"22,884,393.60",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,407.93",#REF!
,2121,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,ALUPAR,08.364.948/0001-38,QTDE2024-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,50,50,50,50.000,50.000,0.000,0.000,50.000,"877,200.000",90.15,R$/MWh,0.00,0.00,"79,079,580.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2122,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,BANCO BTG PACTUAL,30.306.294/0001-45,QTDE2024-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,70,70,70,70.000,70.000,0.000,0.000,70.000,"1,228,080.000",89.95,R$/MWh,0.00,0.00,"110,465,796.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2123,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,BANCO BTG PACTUAL,30.306.294/0001-45,QTDE2024-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,30,30,30,30.000,30.000,0.000,0.000,30.000,"526,320.000",91.63,R$/MWh,0.00,0.00,"48,226,701.60",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2124,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,EDP C,04.149.295/0001-13,QTDE2024-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,15,15,15,15.000,15.000,0.000,0.000,15.000,"263,160.000",91.00,R$/MWh,0.00,0.00,"23,947,560.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2125,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,EDP C,04.149.295/0001-13,QTDE2024-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,40,40,40,40.000,40.000,0.000,0.000,40.000,"701,760.000",91.00,R$/MWh,0.00,0.00,"63,860,160.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2126,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,ENEL TRADING,30.248.458/0001-25,QTDE2024-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,100,100,100,100.000,100.000,0.000,0.000,100.000,"1,754,400.000",91.63,R$/MWh,0.00,0.00,"160,755,672.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2127,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,ENEL TRADING,30.248.458/0001-25,QTDE2024-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,68,68,68,68.000,68.000,0.000,0.000,68.000,"1,192,992.000",91.68,R$/MWh,0.00,0.00,"109,373,506.56",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2128,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,GOLD ENERGIA,30.483.222/0001-73,QTDE2024-02,-,-,Contrato Rescindido,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,80,80,80,80.000,80.000,0.000,0.000,80.000,"1,403,520.000",90.74,R$/MWh,0.00,0.00,"127,355,404.80",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2129,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,ITAU COM,31.781.135/0001-65,QTDE2024-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,10,10,10,10.000,10.000,0.000,0.000,10.000,"175,440.000",90.75,R$/MWh,0.00,0.00,"15,921,180.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2130,2023,LEE,30ºLEE,Leilão de Energia Existente,004/2023,SQUADRA,30.966.130/0001-44,QTDE2024-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,10,10,10,10.000,10.000,0.000,0.000,10.000,"175,440.000",90.75,R$/MWh,0.00,0.00,"15,921,180.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2024,12/31/2025,Não,"6,716.74",#REF!
,2131,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,BANCO BTG PACTUAL,30.306.294/0001-45,QTDE2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,40,40,40,40.000,40.000,0.000,0.000,40.000,"700,800.000",116.60,R$/MWh,0.00,0.00,"81,713,280.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2132,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,CTG TRADING,03.631.957/0001-24,QTDE2025-02,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,1.0,10,10,10,10.000,10.000,0.000,0.000,10.000,"175,200.000",116.00,R$/MWh,0.00,0.00,"20,323,200.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2133,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,EDP C,04.149.295/0001-13,QTDE2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,40,40,40,40.000,40.000,0.000,0.000,40.000,"700,800.000",116.50,R$/MWh,0.00,0.00,"81,643,200.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2134,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,GOLD ENERGIA,30.483.222/0001-73,QTDE2025-02,-,-,Contrato Rescindido,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,118,118,118,118.000,118.000,0.000,0.000,118.000,"2,067,360.000",118.32,R$/MWh,0.00,0.00,"244,610,035.20",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2135,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,ITAU COM,31.781.135/0001-65,QTDE2025-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,20,20,20,20.000,20.000,0.000,0.000,20.000,"350,400.000",116.62,R$/MWh,0.00,0.00,"40,863,648.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2136,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,RIO PARANAPAN,02.998.301/0001-81,QTDE2025-02,-,-,Sem Pendências,-,-,-,SE,0.00,#REF!,0.000,,,0.000,0.000,1.0,30,30,30,30.000,30.000,0.000,0.000,30.000,"525,600.000",116.00,R$/MWh,0.00,0.00,"60,969,600.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2137,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,SAFIRA COM,09.495.582/0001-07,QTDE2025-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,1.0,10,10,10,10.000,10.000,0.000,0.000,10.000,"175,200.000",116.50,R$/MWh,0.00,0.00,"20,410,800.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2138,2023,LEE,31ºLEE,Leilão de Energia Existente,005/2023,SAFIRA COM,09.495.582/0001-07,QTDE2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,1.0,10,10,10,10.000,10.000,0.000,0.000,10.000,"175,200.000",116.50,R$/MWh,0.00,0.00,"20,410,800.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"6,716.74",#REF!
,2139,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,ARTEMIS COM,31.562.321/0001-03,QTD-2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.1,200,200,200,20.000,20.000,0.000,0.000,20.000,"350,400.000",163.65,R$/MWh,0.00,0.00,"57,342,960.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
,2140,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,ARTEMIS COM,31.562.321/0001-03,QTD-2025-02,-,-,Sem Pendências,-,-,-,S,0.00,#REF!,0.000,,,0.000,0.000,0.1,50,50,50,5.000,5.000,0.000,0.000,5.000,"87,600.000",163.65,R$/MWh,0.00,0.00,"14,335,740.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
,2141,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,AUREN,03.984.862/0001-94,QTD-2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.1,"1,250","1,250","1,250",125.000,125.000,0.000,0.000,125.000,"2,190,000.000",163.27,R$/MWh,0.00,0.00,"357,561,300.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
,2142,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,BANCO BTG PACTUAL,30.306.294/0001-45,QTD-2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.1,"2,500","2,500","2,500",250.000,250.000,0.000,0.000,250.000,"4,380,000.000",163.66,R$/MWh,0.00,0.00,"716,830,800.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
,2143,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,BOLT,13.700.609/0001-15,QTD-2025-02,-,-,Sem Pendências,-,-,-,N,0.00,#REF!,0.000,,,0.000,0.000,0.1,150,150,150,15.000,15.000,0.000,0.000,15.000,"262,800.000",162.11,R$/MWh,0.00,0.00,"42,602,508.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
,2144,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,BOLT,13.700.609/0001-15,QTD-2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.1,150,150,150,15.000,15.000,0.000,0.000,15.000,"262,800.000",162.11,R$/MWh,0.00,0.00,"42,602,508.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
,2145,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,BTG PACTUAL COMMODITIES,14.796.754/0001-04,QTD-2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.1,"1,215","1,215","1,215",121.500,121.500,0.000,0.000,121.500,"2,128,680.000",163.75,R$/MWh,0.00,0.00,"348,571,350.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
,2146,2024,LEE,32ºLEE,Leilão de Energia Existente,003/2024,CASA DOS VENTOS COM,33.933.760/0001-00,QTD-2025-02,-,-,Sem Pendências,-,-,-,NE,0.00,#REF!,0.000,,,0.000,0.000,0.1,500,500,500,50.000,50.000,0.000,0.000,50.000,"876,000.000",162.97,R$/MWh,0.00,0.00,"142,761,720.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2025,12/31/2026,Não,"7,036.33",#REF!
